uuid,Title,Author,Year of publication
c721b887-d574-a33a-a833-804d503700a4,Il tenore di vita pitagorico ed il problema della omoiosis,"Capparelli, Vincenzo",1955
35d5a9b8-5d9e-6e8c-a5d2-5c89e5c679bd,Il trattato della quinta essenza ovvero de' secreti di natura di Raimondo Lullo,"Lullius, Raimundus",1924
e9577fc9-21ec-31e8-dba4-9f9025f6ea3e,Il Zodiaco di Dendera illustrato,"[Testa, Domenico]",1822
299934ff-f394-bfa3-4056-123f5ea5479e,Ilij excidii libri duo,Quintus Smyrnaeus,1577
ebecb9a3-ed57-67ff-0e82-634a333d2245,Ilişkiler,"Laitman, Michael",2012
b9747a81-4ebc-8c18-b9b5-ea7fec3d91d3,Illias & Odyssee,Homerus,1989
0185f732-0000-09c6-6a9d-9a01dd5a6fd5,Illuminated manuscripts in Dutch collections. An inventory compiled by the Alexander Willem Byvanck Foundation,anonymous,1989
675729bd-e2f3-f057-4b70-e8ecc6cad6c7,Illuminated manuscripts in Dutch collections. An inventory compiled by the Alexander Willem Byvanck Foundation,anonymous,1991
1e900873-3cc1-7d32-541b-7c912f987966,Illuminated manuscripts in Dutch collections. An inventory compiled by the Alexander Willem Byvanck Foundation,Anonymous,1993
40865999-9744-e41c-fb11-946c82b617f1,Illuminated manuscripts in Hungary XI-XVI Centuries,"Berkovits, Ilona",1969
fc2ff488-061e-c8d4-fd8a-6c38f582a641,Illuminated manuscripts of the Divine Comedy,"Brieger, Peter|Meiss, Millard|Singleton, Charles S",1969
180850cd-3526-9276-1ac1-cee4f2a90e2d,Illuminated manuscripts. The book before Gutenberg,"Bologna, Guilia",1988
bd7577a1-9712-b11c-afbf-1eae041e1cee,Illuminaten II: Schilderung der Illuminaten. Der ächte Illuminat. Von der gefährlichsten Plane der Illuminaten. Aus den Papieren eines Illuminaten. Augsburger Illuminatenprozess,"Weishaupt, Adam|Faber, Johann Heinrich|anonymous|Eckart, Richard Graf du Moulin|Buff, Adolf",2007
3004f8e2-ab33-265d-f986-b45835b34b92,Illuminaten: Das verbesserte System der Illuminaten. Eine Rede ueber den Illuminaten Orden. Philo's endliche Erklärung und Antwort. Verordnung gegen Illuminaten,"Weishaupt, Adam|Grolmann, Ludwig Adolf Christian von|Knigge, Adolf von|Karl Theodor, Kurfürst von Pfalzbayern",2003
dca7b015-ce08-c866-ed45-7459a8bfc404,Illumination on Jacob Boehme. The work of Dionysius Andreas Freher,"Muses, Charles A",1951
02c9770e-e66f-67e0-1beb-862ec16cb428,Illuminations of Hildegard of Bingen,Hildegard von Bingen,1985
ddce10a6-9109-83bf-9762-6731d2490b21,Illuminations. Examples from the art of illumination from the thirteenth to the early sixteenth century in manuscripts and single miniatures,,1985
163aa246-f17f-7657-1f08-83f080a08887,Illusie en werkelijkheid,"Leeuw, J.J|van der",2011
16eeb4e8-5eef-aa66-919b-84018b1b5511,"Illustrated anthology of sorcery, magic and alchemy","Givry, Grillot de",1973
f386ec70-10b5-1f7e-b043-bca70f84ccde,Illustrated inventory of medieval manuscripts in the Netherlands. Amsterdam Bibliotheca Philosophica Hermetica,anonymous,1987
9b4a19d7-c6c1-81bf-8c03-a9b7e52bd2df,Illustrations of the book of Job,"Blake, William",1826
a5805f73-8c77-a610-128d-fb4e8469553c,"Illustrations of the book of Job by William Blake. Reproduced in facsimile from the original 'New Zealand' set made about 1823-4, in the possession of Philip Hofer","Blake, William",1937
f22bdb52-d3f2-0a1c-60d2-0ae1d0330a30,"Illustres hasce quaestiones, ex IV. postremis pandect. libris desumptas","Forstner, Christophorus",1615
c9d0be48-b07b-b06f-6a14-86127d52e1ad,Illustrium virorum epistolae XII libris,"[Poliziano, Angelo]",1520
e5c3db19-87ff-be4e-38b5-c5ef7b7af51c,Im Anfang war der 'Johannesprolog'. Das urchristliche Logosbekenntnis - die Basis neutestamentlicher und gnostischer Theologie,"Hofrichter, Peter",1986
f1b5c3d2-d7a8-8340-7fb6-fd3280b4716a,Im Anfang war der Geist - und nicht der Wasserstoff. Evolution - Zufall oder Plan?,"Dobbelstein, Hermann",1977
1d0b7f49-753d-a13f-dae7-79763362ae77,Im Angesicht des Schicksals,"Heidenreich, Alfred",1928
00de0196-2981-62ec-a8a3-886fc36e967c,Im Augenblick liegt alles Leben. Buddhas Weg der Befreiung,"Pandita, Sayadaw U",1999
92abb6a1-5522-fe79-b65e-329bb17bead7,Im Banne der 'königlichen Kunst'. Ein Überblick über das Lebenswerk von Elisabeth Ebertin herausgegeben zu ihrem 80. Geburtstag am 14.5.1960,,1960
5dc48548-7316-c4ce-b81e-2456d2ae1ac3,Im ewigen Jetzt. Erfahrung lebendiger Eckhart-Mystik,"Albrecht, Erika",1975
513f4b41-fe64-320d-b5e6-7841f95ef74a,Im Garten der Phantasie. Kunstmärchen von Theodor Storm bis Max Frisch,,1986
78159f70-17d5-fa72-5aa1-af074b5b2d58,Im Gedenken an Rudolf Steiner 1861-1925,,1975
84576306-150c-9b2f-fe2e-80b39f12e0ce,Im Herzen wächst der Ärzt (Der Arztphilosoph Paracelsus),"Schumacher, Joseph",1946
de951a01-1fd0-e721-6357-12e35e658d36,Im Kampf um ein neues Bewusstsein,"Poppelbaum, Hermann",1935
2cb1a0d2-f468-42ec-85cf-9aa5e09cb4b7,Im Lichte der Freiheit. Erinnerungen aus den Jahren 1880 bis 1914,"Uhde-Bernays, Uhde",1947
96958ec6-66a3-ac44-1cd0-20ee3c5e1426,Im Lichte der Wahrheit. Gralbotschaft von Abd-Ru-Shin. Grosse Ausgabe,"Bernhardt, Oskar Ernst",1931
aa055e77-867d-657e-802b-e2a95d8de2aa,Im Lichte der Wahrheit. Gralsbotschaft,"Bernhardt, Oskar Ernst",1926
faf07c8b-1096-3292-be72-cda0e63b5a8a,Im Lichte des Dhamma: Buddhistische Texte,Nyānaponika Mahāthera,1989
2cad7fa5-5209-8a0a-eb26-83d43284440f,Im Michaelischen Zeitalter,"Bock, Emil",1948
40ca2185-cb87-b772-08fc-ec8b865ee3e2,Im Namen Jesu. Ankuendigung des Rach-tages und Gerichts Gottes,"Breckling, Friedrich",1660
accb9153-3108-2863-7405-47217075ed7f,Im Reich der Phantasie,,1984
808e6f6f-57a9-4814-e9bf-b8712f73814e,"Im Reiche der Gnosis. Die mystischen Lehren des jüdischen und christlichen Gnostizismus, des Mandäismus und Manichäismus und ihr babylonisch-astraler Ursprung","Bischoff, Erich",1906
563a624e-5de9-0ea4-73c6-70db974cee88,Im Schutze der Meister,"Simonis, Werner-Christian",1977
0bbec542-d6ba-51fc-b838-606a834fb3d3,Im Strom des Erwachsens. Der Kundalini-Weg des Siddha-Yoga und der Individuationsprozess nach C.G. Jung,"Schwery, Walter",1988
f3cdd941-bf1d-4693-d63b-a11641596176,Im Untergang den Aufgang finden. Bewusstseinswandel als Zeitforderung,"Hillringshaus, F|Herbert|Lauer, Hans Erhard",1972
52c7be96-3636-7318-64cb-ded643dd13fd,Im Vorhof des Tempels der Weisheit enthaltend die Geschichte der wahren und falschen Rosenkreuzer. Mit einer Einführung in die Mysterieën der hermetischen Philosophie,"Hartmann, Franz",1924
fe871db5-049f-8c61-3f9e-964147daa1cb,Im Zeichen Buddhas. Buddhistische Texte,"Conze, Edward",1957
921d0343-3f6e-0d2d-bda0-2d339400be1d,Im Zeichen der grossen Erfahrung,"Dürckheim-Montmartin, Karl Friedrich Alfred Heinrich Ferdinand Maria Graf Eckbrecht von",1974
284ece23-b297-e26e-e236-497b914e4f19,Im Zeichen der Lilie. Aus den Werken des christlichen Mystikers,"Böhme, Jacob",1991
be16d621-a3ec-ce6b-5a38-ede95285f0cd,"Im Zeichen des Simplicissimus. Briefwechsel Albert Langen, Dagny Björnson 1895-1908",,1987
805750b7-31fe-6a78-b628-674ea23fc8f8,Im Zeichen von Kreuz und Rose,"Sievert, Hans H",1996
27d0f9e0-ab9a-d275-904d-a6250a49601b,Images cabalistiques et alchimiques,,2003
34860331-80d1-83b0-bf40-932e1f1d63b4,Images et symboles. Essais sur le symbolisme magico-religieux,"Eliade, Mircea",1952
3825d700-6a5f-7a51-1fb4-9f84256bae61,Images of adventure. Ywain in the visual arts,"Rushing, James A|Jr",1995
23ec595e-4399-75f7-568a-1f36b220ae9b,Images of the feminine in gnosticism,,2000
ffbf6db8-b5d6-9cdf-43d0-98e01a339b24,Imaginaire et mystique. La dramaturgie de Gustav Meyrink,"Mathière, Catherine",1985
f9c28666-e6b3-9364-a786-ce11fa703f74,Imagines mortis,"[Holbein, Hans]",1555
e5369edc-a996-9202-7e76-1d39df717632,Imago Dei als christologisch-anthropologisches Problem in der Geschichte der Alten Kirche von Paulus bis Clemens von Alexandrien,"Schwanz, Peter",1970
cad35625-28f7-52ed-a646-ad1deafcee8a,Imago libri. Musei del libro in Europa,"Gregorio, Maria",2006
dfd8063e-ccc5-375e-6295-8581aecc47fa,Imanuel. Masdasnan- Denk- Lehre,,1925
4b3bc144-378f-0c38-e5ef-39f27c1c0784,Imitatio Christi [German:] Die wahre Nachfolgung Christi,[Thomas a Kempis]|,1493
0a012c61-e161-38ee-a746-a94fa40d3b33,Imitation de Jesus Christ,Thomas a Kempis,1879
9037156d-0c98-706c-3940-7f95ca6a7937,Immagini del principe: Ricerche su politica e umanesimo nel Portogallo e nella Spagna del cinquecento,"Bigalli, Davide",1985
174c64e8-38bc-de8e-400d-cc74897c56df,Immanenz und Tranzedenz im nachreformatorischen Gottesbild,"Richter, Liselotte",1954
f64f01f0-9ecb-5c1f-9aa9-c2d431ed0df2,Immanuel oder Jesu Christi des Gottes und Menschen Sohns Verlobung,,1732
ef313e64-e4f2-f707-e7e6-c521e55768fd,Immerwerende newe politische Postzeitung auss Macrocosmia,,1641
82ee7dc5-8d61-307b-4aba-0298070479be,Immortelles de la Chine ancienne. Taoïsme et alchimie féminine,"Despeux, Catherine",1990
af24dbdf-841e-fcf8-f322-4947b9b8426f,Important truths. With extracts from the way to Christ by Jacob Boehme,,1769
df67644c-f964-4d06-5e26-854d541b6fd1,Importante collection de livres rares sur les sciences occultes (Geheime Wissenschaften),,1890
0fdc9c47-692d-7111-2882-73595fc7b691,Impulse der Gegenwart,,1940
ac5c5983-13b6-82e1-50af-6f8cba16b1bd,In 's hemelsnaam. Dialoog tussen oud en nieuw geloof,"Sondorp, Otto",2003
1cab5f31-6735-42fc-0b3f-014d490f29b1,In academiae regiae Georgiae Augustae quae Gottingae est encaenia,"[Hardt, Hermann von der]",1737
34fa9b94-49aa-7f1f-c5ef-5cc745d423fe,In Alcinoum de doctrina Platonis scholia,"Frigillanus, Matthaeus",1561
b3bd547b-7ef2-ccbc-73d3-fe845d3287b5,In an Eastern rose garden,"Inayat Khan, Hazrat",1979
52245e55-198c-d4ad-c21a-833be1094fe1,In apostolorum simbolum iuxta peripateticorum dogma dialogus,"Ricius, Paulus",1514
290016e0-3fda-6038-42ae-67f157bc8354,In apostolorum simbolum iuxta peripateticorum dogma dialogus,"Ricius, Paulus",1517
bce321fb-d56e-a0fa-a850-2b850d15f323,In artem brevem Raimundi Lullii commentaria,"Agrippa, Henricus Cornelius",1533
c336fe08-e713-8f0b-e250-c09157c10849,In artem brevem Raymundi Lullii commentaria,"Agrippa, Henricus Cornelius",1568
792276b9-bab3-84d1-d8a0-5bf1a44b7854,In aurea carmina commentarius,Hierocles,1742
39b59a99-5ab6-d2a4-cac6-f0062cd51eb2,In aurea Pythagorae carmina commentarius,Hierocles,1511
073db938-e7e5-0222-89cf-85662d1a1bb3,In aureos versus Pythagorae opusculum,Hierocles,1474
bd39b0f3-affc-06d3-81ff-ea676933b5c8,In beati Joannis Apocalypsim,Richard de Sancto Victore,1513
62f68dd7-ac7e-3338-435f-e88561872c3b,In cabalam introductio,"Montecuccoli, Carlo",1612
05fc2be8-ee85-e38f-5428-79f682059eaf,In calumniatorum Platonis libri quatuor. Correctio librorum Platonis de legibus. De natura & arte,"Bessarion, Johannes",1503
2f4ef3c1-8961-1a06-1a2f-1215d9b8a3ac,In calumniatorum Platonis libri quatuor. Correctio librorum Platonis de legibus. De natura & arte  Metaphysicorum XIIII librorum. Metaphysicorum,"Bessarion, Johannes|Aristotle|Theophrastus",1516
e3ae1bfb-d01d-823b-8c9d-60be17455239,In das Wort der Wahrheit verschantzete ... Rätzel,"Wille, Daniel",1736
83d84f45-7629-a6e3-4f6a-7a087f42082d,In daz Niderlant gezoget. De periferie in het centrum: het Maas-Rijngebied als speelveld voor filologen,"Oosterman, Johannes Bernardus",2007
5109104f-a83d-10b6-5f89-fe4ee9e1e895,In de ban van Jung. Nederlanders ontdekken de analytische psychologie,"Berk, M.F.M. van den",2014
3f2db559-f915-68d7-86a7-e9aa2229916f,In de spiegel van de nacht. Gedichten,"Ruysbeek, Erik van",1983
05c9464e-ea6d-9c9b-c43d-b8af2366cef0,In de Tang van de poëzie van China en hier,,2004
1bc8851e-291a-262d-24e8-d17da696fea7,In den buitenhof,"Besant, Doctor Annie",1927
2cd55f59-a8bb-051f-ba6b-a33d212b17c7,In den Worten des Buddha. Eine ausgewählte Sammlung von Lehrreden aus dem Pāli-Kanon,,2011
b58bbe26-2302-2b8c-ebfe-51101339aa02,In den Worten des Buddha: eine ausgewählte Sammlung von Lehrreden aus dem Pāli-Kanon,Boeddha,2011
842bb29b-d874-cf96-f8e4-ee080a6afafd,In der Welt von Osiris - Isis - Horus. Gedanken  + Meditationen,"Jankovich, Stefan von",1986
354268d6-c53b-ed83-7eff-df07c32fd0e5,In Dionysii Areopagitae De mystica theologia,"Hersent, Carolus",1626
29215129-068b-0d3f-44ac-3895c121cf7c,In Dionysii mysticam theologiam commentaria,Antonius de Monelia,1522
5026cf58-f605-25b4-777d-471ecb7a0cda,In dir ist das Licht,"Schmidt, K.O.",1979
2b40ca37-afb8-d7b6-87ac-d69ae213e2a5,In dir ist das Licht. Vom Ich-Bewegung zum kosmischen Bewusstsein. Die grossen Erleuchteten als Führer zur Vollendung,"Schmidt, K.O",1979
0d5b07b6-4123-f8f6-6700-e28e9c213466,In divini Platonis dialogum de legis perfectione,"Frigillanus, Matthaeus",1561
ccdcdac7-1544-ddd3-6a44-1bb2d60f779c,In divini Platonis Phaedonem,"Frigillanus, Matthaeus",1560
4e7dce34-5d37-4981-f220-f51efb68d475,In eenheid zijn.Scholing in Zen-bewustzijn. Vertaald door Ad van Dun,"Po, Huang",1996
5d16d924-20d6-75a0-da74-9ce0f548f789,In eigener Sache. Eine Richtigstellung vieler Fehlmeinungen,"Schneiderfranken, Joseph Anton",1990
8bc76de9-fa25-aa53-31ca-b0454bfc6c18,In Franckes Fussstapfen. Aufbaujahre in Halle an der Saale,,2002
80435ca4-4df7-ea5a-998b-eba1c7d6df42,In gesprek over het einde van de tijd,"Bohm, David|Krishnamurti, J.",1985
0a3bebc5-04bf-761e-00f1-8745a8b7d931,In gesprek over het einde van de tijd,"Krishnamurti, J|Bohm, David",1985
d727ff09-9e19-7bc4-727e-f3e619520ae2,In geänderter Zeitlage. Dornacher Vorträge Winter 1918,"Steiner, Rudolf",1921
38fb503e-7276-e1ec-9a13-fcd4fb2680d9,In God verloren. Mystieke brieven 1626 - 1671,Marie de l'Incarnation,1985
e3a8dcd1-8d3e-5348-fa30-46749e4e85a6,In Gottes Wort ... gegruendete Confutationes,Johann Friedrich der Mittlere,1559
ba097f21-17f4-b2a3-624b-66c7bcbc6155,In harmonie met het Oneindige,"Trine, Ralph Waldo",1913
d33b0dc9-398c-240b-4de7-5a78f9907c77,In Harmonie mit dem Schicksal. Ein Führer zu neuem Menschentum,"Schmidt, K.O",1984
af14ec0a-cf36-6368-da6c-fc2320db4ff7,In Harmonie mit dem Unendlichen,"Trine, Ralph Waldo",1931
fdb3ea43-28c2-6b57-f41f-c0af4b8ab947,In Harmonie mit dem Unendlichen,"Trine, Ralph Waldo",1982
76561f7a-23d1-13a3-dda3-f64b2f14164c,In het land aan gene zijde,"Leene, Jan",1933
14b7ff94-c9dc-225a-642a-fed5dd0a977f,In het Licht der Waarheid,"Weinreb, Friedrich",1983
083d6f3b-b968-387a-0c5b-601aa698e555,In het paradijs van de Sufi's,"Nurbakhsh, Javad",1985
6f688ced-421e-5c77-dbdf-46f5d8dada96,In Hieroclis commentarium,,1655
5ea61a83-35e2-a4b5-bbba-83d825934252,In his image. An essay on the greater and the lesser worlds,"Fisher, Bruce S",1996
558d93e1-b41b-2ae1-7b12-9844470182a1,In hoc signo,anonymous,1940
1a640c58-52f9-1f54-a872-39589706d6e3,In Jacob Behmen's school,"Shepheard, Harold B",1926
31acf6c4-f4f2-15fe-290e-00adaf706733,In Jeremiam prophetam interpretatio,Joachim of Fiore,1577
cfaa2acf-da87-19c4-5b4b-f82b0d341735,In Kommunion mit dem Leben,"Krishnamurti, J.",1981
4376a201-56a3-d1ad-14dd-d43e55b4e27d,"In librum Hippocratis Coi De aeribus, aquis, locis, commentarii 5","Settala, Luigi",1590
c585c898-41c0-68a9-4591-af4ec52689ec,In Liebe heilen. Die Begriffe sacramentum und mysterium in den Werken Bernhards von Clairvaux,"Vosicky, Bernhard Johann",1987
bad2b617-3ed4-f538-8c45-1df4f2b6bc04,In margine. Autografi dalle raccolte casanatensi,"Panetta, Marina|Urbani, Paola",1999
8341677b-6c4b-9747-c42d-097081cd522c,In Memoriam Hans Peter Kraus 1907-1988,,1989
43392e5e-9ee7-0857-0c47-1354eea7b7ef,In naam van God. Religie en geweld,"Armstrong, Karen",2015
e370ba60-ed49-89e6-6fee-c74b83b37563,In Nicomachi Geraseni Arithmeticam introductionem. De fato,Jamblichus,1668
90b758a8-27f2-926f-1372-e408133bd514,In Nomine Jesu Excidium Germaniae,"Betke, Joachim",1701
83aefc4b-da6f-b3e3-263c-08cce5e2ee21,In nomine Jesu! Biblia pauperum. Evangelium der Armen,"Breckling, Friedrich",1664
da348573-3038-aa5c-a254-af9ff55a66de,In nomine Jesu. Das ewige Evangelium,"Breckling, Friedrich",1660
27229432-fa27-1415-5779-22fe21fa69c8,"In nomine Jesu. Majestas & potentia, libertas & justitia, spes & victoria, triumphus & gloria christianorum cum capite Christo. Das Wunder Geheimniss von der Christen Recht, Freyheit, Erbtheil, Gewalt, Reich, Herrschafft, Krafft [...] und mit Christo ihrem Könige über alles","Breckling, Friedrich",1663
03b8572d-478a-e064-e210-e30cf793f4be,In omnes divi Pauli Epistolas,Theophylactus of Ochrid,1531
f8e92306-237d-32d7-1952-faafba1b54f5,In Platonis dialogos commentariorum fragmenta,Jamblichus,1973
ba005b39-31c0-1ebf-ccd6-53cfa4f59fc3,In praise of Aldus Manutius. A quincentenary exhibition,"Fletcher, H|George",1995
9528ddd5-1b29-7cae-4e86-b02e4c6238c5,In Psalterium Davidicum ... enarratio,"Rolle, Richard",1536
7df5243b-48d0-769c-8eb8-c61310b8b43b,In pursuit of gold. Alchemy today in theory and practice,anonymous,1976
058d9732-6640-802c-8a1c-29b29dc2a8a6,In quatuor Evangelia enarationes luculentissimae,Theophylactus of Ochrid,1540
05d306f8-4b4d-f1c3-0bee-7c29d82803aa,In retrospect. 100 outstanding manuscripts sold in the last four decades by H.P. Kraus,,1978
17f658f3-d153-0cec-14c6-7a99012053a7,In scripturam sacram problemata,"Giorgi, Francesco",1536
c24069ed-6639-85f0-0fdf-edc5bf11a97a,In search of the hidden treasure. A conference of Sufis,"Vilayat Inayat Khan, Pir",2003
8c132630-dc2d-7e20-4821-7acd13a5ad55,In Somnium Scipionis expositio. Saturnalia,"Macrobius, Ambrosius Theodosius",1485
3778674a-74c4-8a8d-b4d2-3152bfb60b51,In Somnium Scipionis libri II. Saturnaliorum libri VII,"Macrobius, Ambrosius Theodosius",1532
2d142bfa-7a56-acb5-56ab-b01d40b1786b,"In Somnium Scipionis, lib. II. Saturnaliorum, lib. VII","Macrobius, Ambrosius Theodosius",1542
df354c84-8ec1-d646-6e1a-017bfdea76fa,"In somnium Scipionis, lib. II. Saturnaliorum, lib. VII","Macrobius, Ambrosius Theodosius",1560
6b232684-db2d-f572-2be7-3f2dd810f15f,"In somnium Scipionis, libri II. Saturnaliorum libri VII","Macrobius, Ambrosius Theodosius",1527
415c2867-2a88-2ea8-2902-a8f3cb6948a5,In somnium Scipionis. Libri Saturnaliorum,"Macrobius, Ambrosius Theodosius",1521
c4cd33de-1390-9ee6-9929-20cba99fad1f,In somnium Scipionis. Saturnalia. Censorinus. De die natali,"Macrobius, Ambrosius Theodosius",1528
7573af34-4c37-0dd2-7339-adc0c5db39fa,In the beginning. Some Greek views of the origin of life and the early state of man,"Guthrie, W.K.C",1957
b3303296-6d62-61cf-7c01-7337fb40a3ad,In the dark places of wisdom,"Kingsley, Peter",1999
91de7262-fc57-11c6-7bb0-1e5675de6974,In the heart of the holy grail being The hymns and prayers of the christ-child to the christ-mother,"Macbeth Bain, James Leith",1911
92dd30e1-3dc1-f5f8-1e28-1a81346f5136,In the land of the living dead. An occult story,"Tucker, Prentiss",1921
c8d5bf90-ebc2-635c-db56-0c7b105b992d,In the land of the living dead. An occult story,"Tucker, Prentiss",1929
469c2e60-2954-5011-5f4f-c11bbf155629,In the pronaos of the temple of wisdom,"Hartmann, Franz",1963
c36d402a-cf24-939e-efe7-9a2e02be182d,In the pronaos of the temple of wisdom containing the discovery of the true and the false Rosicrucians. With an introduction into the mysteries of the Hermetic philosophy,"Hartmann, Franz",1890
fc2d7d6d-c34c-4c6d-b199-804510569012,"In Theophrasti Paracelsi Auroram philosophorum, Thesaurum et Mineralem economiam commentaria","Dorn, Gerhard",1583
12437146-dacc-c816-7cdb-0a0e7e68ff4e,In Timaeum Platonis,"Frigillanus, Matthaeus",1560
4f3ca573-12c7-1942-5dc5-6c49f4ef22ea,"Inayat Khan und seine Botschaft von Liebe, Harmonie und Schönheit","Stolk, Sirkar van|Dunlop, Daphne",1972
39d8c565-d983-e62c-4981-776feee6aa01,"Inbegriff der Grundweisheit, oder kurzer Auszug aus den Schriften der teutschen Philosophen in einem verständlicheren Zusammenhang","Oetinger, Friedrich Christoph",1853
3fda030f-013c-e21e-55c9-6224937773a6,"Inbegriff der Grundweisheit, oder kurzer Auszug aus den Schriften des teutschen Philosophen","[Oetinger, Friedrich Christoph]",1774
a9a20abf-41d3-6d8b-b904-cd5497d0a512,Incidents in the life of madame Blavatsky compiled from information supplied by her relatives and friends,"Sinnett, Alfred Percy",1886
4e1d9fa8-f2d2-a0ce-64a1-277d4187ee17,Inconsistencies in Greek and Roman religion,"Versnel, H.S",1990
d84b7716-22d2-9606-ee4a-a4131b87fa30,Incontri con Dante. Meetings with Dante,,2012
3feebce4-5455-8c00-702b-ee2b804c0caa,Incunables albigeois. Les ateliers d'imprimerie de l'Aeneas Sylvius (av. 1475-c. 1480) et de Jean Neumeister (1481-1483),,2005
40711b56-7b7a-f206-3301-d8e420176dc0,Incunaboli ed edizioni rare. La collezione di Angelo Maria d'Elci,"Bussi, Angela Dillon|Manzini, Anna Maria Figliolia|Melani, Maria Daniela|Rao, Ida Giovanna|Bigliazzi, Luciana|Fantoni, Anna Rita",1989
67f830fd-43bc-7f2e-d007-f583ec8803d8,Incunabula Guelferbytana (IG). Blockbücher und Wiegendrucke der Herzog August Bibliothek Wolfenbüttel,"Borm, Wolfgang",1990
e9d55121-1943-e26a-d2b6-8da3c70149b0,"Incunabula in American libraries. A second census of fifteenth-century books owned in the United States, Mexico, and Canada",,1940
f3d72efd-77dd-9a9f-0833-5b31d01f13a2,Incunabula in American libraries. A supplement to the third census of fifteenth-century books recorded in North American collections (1964),"Goff, Frederick Richmond",1972
